   439/799     1.89G   0.01713   0.08026         0   0.09739       151       320    0.8535    0.9694    0.9785    0.7959   0.01799    0.0806         0
   440/799     1.89G     0.017   0.08387         0    0.1009       194       320    0.8499    0.9637    0.9751    0.7898   0.01808   0.08208         0
   441/799     1.89G   0.01726    0.0818         0   0.09906       142       320    0.8472    0.9637    0.9739    0.7906   0.01815    0.0817         0
   442/799     1.89G   0.01736   0.07994         0    0.0973       223       320    0.8497    0.9669     0.977    0.7964   0.01815   0.08195         0
   443/799     1.89G    0.0165   0.07718         0   0.09369       109       320    0.8448    0.9669     0.977    0.8019   0.01815    0.0822         0
   444/799     1.89G   0.01655   0.08358         0    0.1001       210       320    0.8499    0.9669    0.9774    0.8009   0.01812   0.08135         0
   445/799     1.89G   0.01696   0.08091         0   0.09787       150       320    0.8478    0.9637     0.978    0.7964   0.01824   0.08252         0
   446/799     1.89G   0.01717   0.08031         0   0.09748       236       320    0.8557    0.9656    0.9782    0.8005   0.01827   0.08212         0
   447/799     1.89G    0.0161   0.07759         0   0.09369       140       320    0.8479     0.965    0.9776    0.8049   0.01812   0.08294         0
   448/799     1.89G   0.01652   0.08119         0    0.0977       251       320    0.8503    0.9662    0.9786    0.8059   0.01791     0.082         0
   449/799     1.89G   0.01692   0.08365         0    0.1006       202       320    0.8572    0.9637    0.9784    0.8067   0.01791   0.08161         0
   450/799     1.89G   0.01663   0.07913         0   0.09576       135       320    0.8578    0.9656     0.979    0.8013   0.01839   0.08181         0
   451/799     1.89G   0.01707    0.0821         0   0.09917       163       320    0.8527    0.9656    0.9786    0.8019   0.01841   0.08126         0
   452/799     1.89G   0.01694   0.08272         0   0.09966        91       320     0.849     0.965    0.9799    0.7996   0.01818   0.08171         0
   453/799     1.89G   0.01687   0.08537         0    0.1022       284       320    0.8439     0.965     0.981       0.8   0.01819   0.08243         0
   454/799     1.89G   0.01702    0.0807         0   0.09772       233       320    0.8487    0.9682    0.9806    0.8023   0.01821   0.08255         0
   455/799     1.89G   0.01702   0.07927         0   0.09629       123       320    0.8494    0.9656    0.9801    0.8018   0.01802   0.08262         0
   456/799     1.89G   0.01663   0.08024         0   0.09687       109       320    0.8487     0.965    0.9809    0.8054    0.0182   0.08253         0
   457/799     1.89G   0.01625   0.08132         0   0.09757       223       320     0.854    0.9662    0.9822     0.807   0.01794   0.08176         0
   458/799     1.89G   0.01688   0.08172         0    0.0986       210       320    0.8558    0.9675    0.9813    0.8048   0.01799   0.08125         0
   459/799     1.89G   0.01644   0.08199         0   0.09843       162       320    0.8578    0.9694    0.9819    0.8027   0.01794   0.08076         0
   460/799     1.89G   0.01681   0.08323         0       0.1       212       320    0.8519    0.9694    0.9807    0.8084   0.01781   0.08057         0
   461/799     1.89G   0.01675   0.08137         0   0.09812       162       320    0.8607    0.9713    0.9819    0.8088   0.01781   0.08043         0
   462/799     1.89G   0.01651   0.07851         0   0.09501       190       320    0.8549    0.9656    0.9793    0.8032   0.01808   0.08198         0
   463/799     1.89G   0.01675   0.07957         0   0.09632       107       320    0.8574    0.9688    0.9817    0.8029   0.01815   0.08134         0
   464/799     1.89G    0.0165   0.07863         0   0.09513       102       320    0.8567    0.9671    0.9804    0.8036   0.01805   0.08015         0
   465/799     1.89G   0.01651   0.08266         0   0.09917       208       320    0.8481    0.9688    0.9802    0.8007   0.01798   0.07966         0
   466/799     1.89G   0.01649   0.07825         0   0.09474       151       320    0.8579    0.9662    0.9801       0.8   0.01814   0.08115         0
   467/799     1.89G   0.01685    0.0876         0    0.1045       154       320    0.8486    0.9662    0.9791    0.8025   0.01826   0.08126         0
   468/799     1.89G   0.01598   0.08086         0   0.09684       194       320    0.8584     0.965     0.978    0.7992   0.01818   0.08211         0
   469/799     1.89G   0.01586   0.07899         0   0.09485       175       320    0.8514    0.9701    0.9817    0.7971   0.01784   0.08069         0
   470/799     1.89G    0.0168   0.07911         0   0.09591       125       320    0.8474    0.9694     0.982    0.8008   0.01777   0.08012         0
   471/799     1.89G   0.01604   0.08296         0     0.099       305       320    0.8537     0.965    0.9812    0.8035    0.0178   0.08071         0
   472/799     1.89G   0.01705   0.08326         0    0.1003       223       320    0.8528    0.9624    0.9795    0.8031    0.0177   0.08096         0
   473/799     1.89G   0.01627   0.08072         0   0.09699       188       320    0.8458     0.965     0.979     0.803   0.01745   0.07984         0
   474/799     1.89G   0.01672   0.07826         0   0.09498       132       320    0.8513    0.9701    0.9812    0.8056   0.01764   0.08034         0
   475/799     1.89G   0.01644   0.07915         0   0.09558       268       320    0.8577    0.9669    0.9811    0.8042   0.01777   0.08139         0
   476/799     1.89G   0.01686   0.08274         0    0.0996       211       320    0.8544    0.9701    0.9817    0.8024   0.01769    0.0804         0
   477/799     1.89G   0.01638   0.08164         0   0.09802       117       320    0.8478    0.9701    0.9823    0.7992   0.01765   0.08016         0
   478/799     1.89G   0.01666   0.07909         0   0.09575       139       320    0.8515    0.9701    0.9823    0.8036   0.01763   0.08018         0
   479/799     1.89G   0.01646   0.08052         0   0.09698       200       320    0.8507    0.9726    0.9827    0.8043   0.01762   0.07983         0
   480/799     1.89G   0.01616   0.07961         0   0.09577       180       320    0.8537     0.972    0.9826    0.8061   0.01775    0.0792         0
   481/799     1.89G   0.01554   0.07634         0   0.09188       206       320     0.854    0.9669    0.9796    0.8043   0.01793   0.07928         0
   482/799     1.89G   0.01636   0.08275         0   0.09911       185       320    0.8591    0.9669    0.9797    0.8051   0.01797   0.07956         0
   483/799     1.89G   0.01621   0.07861         0   0.09482       132       320    0.8621    0.9713    0.9815    0.8092   0.01794   0.07913         0
   484/799     1.89G   0.01559   0.07607         0   0.09166       142       320     0.854    0.9713    0.9833    0.8111   0.01771   0.07886         0
   485/799     1.89G   0.01553   0.08072         0   0.09625       243       320    0.8588    0.9707    0.9822    0.8113   0.01764   0.07886         0
   486/799     1.89G   0.01654   0.07877         0   0.09532       227       320    0.8564    0.9701    0.9803     0.807   0.01762    0.0788         0
   487/799     1.89G   0.01677   0.08348         0    0.1003       164       320    0.8572    0.9713    0.9827    0.8071   0.01741   0.07799         0
   488/799     1.89G   0.01624   0.08004         0   0.09628       116       320    0.8469    0.9682    0.9805    0.8089   0.01734   0.07773         0
   489/799     1.89G   0.01549   0.07726         0   0.09275       178       320    0.8508    0.9682    0.9822    0.8091   0.01727   0.07816         0
   490/799     1.89G   0.01632   0.08449         0    0.1008       165       320    0.8481    0.9682    0.9817    0.8091   0.01721   0.07889         0
   491/799     1.89G   0.01637   0.08011         0   0.09648       150       320    0.8524    0.9672    0.9816    0.8102   0.01729   0.07956         0
   492/799     1.89G    0.0166   0.08275         0   0.09935       146       320    0.8507    0.9669    0.9807     0.811   0.01738   0.07865         0
   493/799     1.89G   0.01699   0.08122         0   0.09821       195       320    0.8485    0.9688    0.9821    0.8131   0.01737   0.07804         0
   494/799     1.89G   0.01629    0.0781         0   0.09438       176       320    0.8556    0.9675    0.9815    0.8116   0.01761   0.07858         0
   495/799     1.89G   0.01566   0.07425         0   0.08991       126       320    0.8559    0.9662     0.981    0.8099   0.01772   0.07971         0
   496/799     1.89G   0.01626    0.0764         0   0.09266       143       320    0.8541    0.9688    0.9826    0.8098   0.01774   0.07904         0
   497/799     1.89G   0.01616   0.08071         0   0.09688       127       320    0.8529    0.9679    0.9821     0.808   0.01787   0.07912         0
   498/799     1.89G   0.01556     0.076         0   0.09156       297       320    0.8531    0.9688    0.9828    0.8067   0.01794   0.07951         0
   499/799     1.89G   0.01676   0.08114         0   0.09791       241       320    0.8558    0.9682    0.9823    0.8073   0.01826   0.08131         0
   500/799     1.89G   0.01571   0.07633         0   0.09204       128       320    0.8582    0.9707    0.9823     0.807   0.01816   0.08128         0
   501/799     1.89G   0.01601    0.0755         0   0.09151       140       320    0.8535    0.9688    0.9812     0.805   0.01796    0.0808         0
   502/799     1.89G   0.01598   0.07431         0   0.09029        95       320    0.8547    0.9702    0.9818    0.8069   0.01804     0.081         0
   503/799     1.89G   0.01587   0.07611         0   0.09197       111       320    0.8499    0.9656    0.9793    0.8068   0.01797    0.0821         0
   504/799     1.89G   0.01644   0.08154         0   0.09797       172       320    0.8505    0.9675    0.9816    0.8034   0.01779    0.0811         0
   505/799     1.89G   0.01628   0.08156         0   0.09784       192       320    0.8523    0.9675    0.9807    0.8035   0.01774   0.08053         0
   506/799     1.89G   0.01596   0.07739         0   0.09335       139       320    0.8532    0.9682    0.9798    0.8031   0.01763   0.08063         0
   507/799     1.89G    0.0157   0.07743         0   0.09313       168       320    0.8565     0.972    0.9819    0.8054   0.01763   0.08013         0
   508/799     1.89G   0.01653   0.08032         0   0.09684       271       320    0.8574     0.972    0.9812    0.8034   0.01752   0.07929         0
   509/799     1.89G    0.0164   0.08101         0   0.09741       201       320    0.8602    0.9701    0.9813     0.799   0.01768   0.08053         0
   510/799     1.89G   0.01607   0.08196         0   0.09803       185       320    0.8557    0.9713    0.9812    0.8017    0.0179   0.08115         0
   511/799     1.89G   0.01582     0.082         0   0.09783       222       320    0.8588    0.9688    0.9816    0.8078   0.01772   0.08073         0
   512/799     1.89G     0.016   0.07567         0   0.09167       158       320    0.8617    0.9701    0.9817    0.8103   0.01779   0.08041         0
   513/799     1.89G   0.01542   0.07792         0   0.09334       223       320    0.8595    0.9713    0.9818    0.8067   0.01766   0.07907         0
   514/799     1.89G   0.01596   0.07689         0   0.09286       185       320    0.8516    0.9732    0.9818    0.8047   0.01754   0.07829         0
   515/799     1.89G   0.01653   0.08137         0   0.09789       130       320    0.8577    0.9732    0.9828    0.8047   0.01756   0.07872         0
   516/799     1.89G    0.0157   0.07952         0   0.09521       177       320    0.8586    0.9739    0.9825    0.8058   0.01767   0.07882         0
   517/799     1.89G   0.01572   0.07857         0   0.09429       160       320    0.8598    0.9726    0.9822    0.8055    0.0177   0.07877         0
   518/799     1.89G   0.01676   0.08342         0    0.1002       181       320    0.8562    0.9726     0.982    0.8029   0.01758   0.07898         0
   519/799     1.89G   0.01582   0.07681         0   0.09263       201       320     0.856     0.972    0.9817    0.8025   0.01765   0.07925         0
   520/799     1.89G   0.01566   0.07882         0   0.09448       159       320     0.856     0.972    0.9813    0.8078    0.0176   0.07911         0
   521/799     1.89G   0.01568   0.07375         0   0.08943       148       320    0.8554    0.9701    0.9813    0.8076   0.01768   0.07969         0
   522/799     1.89G   0.01636   0.08048         0   0.09684       159       320    0.8526    0.9707    0.9824    0.8065    0.0176   0.07971         0
   523/799     1.89G   0.01571   0.07727         0   0.09298       184       320    0.8598    0.9707    0.9831    0.8081   0.01768   0.07971         0
   524/799     1.89G   0.01605   0.08235         0    0.0984       228       320    0.8622    0.9694    0.9816     0.809   0.01747   0.07937         0
   525/799     1.89G   0.01584   0.07816         0     0.094       161       320    0.8599    0.9713    0.9815    0.8067   0.01743   0.07928         0
   526/799     1.89G   0.01543    0.0768         0   0.09224       112       320    0.8588    0.9726    0.9824    0.8066   0.01748   0.07904         0
   527/799     1.89G   0.01584   0.07325         0   0.08909       158       320    0.8554    0.9688    0.9819    0.8052   0.01769   0.07929         0
   528/799     1.89G    0.0155   0.07459         0   0.09009        80       320    0.8583    0.9694    0.9817    0.8033    0.0178   0.07989         0
   529/799     1.89G   0.01567   0.07773         0   0.09341        99       320    0.8591    0.9682    0.9803    0.8035   0.01771   0.08006         0
   530/799     1.89G   0.01572   0.07952         0   0.09524       259       320    0.8553    0.9707    0.9818    0.8067   0.01751   0.07925         0
   531/799     1.89G   0.01547   0.07115         0   0.08663        96       320    0.8561    0.9726    0.9823    0.8079   0.01745   0.07937         0
   532/799     1.89G   0.01588   0.07732         0    0.0932       162       320    0.8564     0.972    0.9827    0.8126   0.01734   0.07916         0
   533/799     1.89G   0.01562   0.07527         0   0.09089       170       320    0.8555    0.9701    0.9823     0.813   0.01738   0.07966         0
   534/799     1.89G   0.01574   0.07982         0   0.09556       117       320    0.8541    0.9675    0.9817      0.81   0.01746   0.08036         0
   535/799     1.89G   0.01549   0.07637         0   0.09186       173       320    0.8517    0.9669    0.9817     0.806   0.01751   0.07999         0
   536/799     1.89G   0.01589   0.07734         0   0.09323       193       320     0.852    0.9678    0.9806    0.8062   0.01774    0.0805         0
   537/799     1.89G   0.01539   0.07691         0    0.0923       161       320    0.8515    0.9656    0.9781    0.8067   0.01778   0.08007         0
   538/799     1.89G   0.01579   0.07963         0   0.09542       191       320    0.8529    0.9669    0.9817    0.8056   0.01771    0.0789         0
   539/799     1.89G   0.01587   0.08025         0   0.09612       220       320    0.8539    0.9669     0.982    0.8092   0.01762   0.07826         0
   540/799     1.89G   0.01581   0.07961         0   0.09542       175       320    0.8489     0.965    0.9795      0.81   0.01762   0.07818         0
   541/799     1.89G   0.01562   0.07819         0    0.0938       155       320    0.8559    0.9662    0.9803    0.8099   0.01774   0.07878         0
   542/799     1.89G   0.01652   0.08086         0   0.09738       204       320    0.8606    0.9675    0.9815    0.8104   0.01791   0.07943         0
   543/799     1.89G   0.01498   0.07484         0   0.08982       125       320    0.8574     0.965    0.9805    0.8082   0.01787    0.0794         0
   544/799     1.89G   0.01578   0.07733         0    0.0931       144       320     0.853    0.9656    0.9794     0.807   0.01793   0.07989         0
   545/799     1.89G   0.01589   0.07852         0   0.09441       213       320    0.8516    0.9669    0.9799    0.8088   0.01782   0.07958         0
   546/799     1.89G   0.01616   0.07559         0   0.09175       197       320    0.8518    0.9694    0.9804    0.8105   0.01765   0.07897         0
   547/799     1.89G   0.01609   0.07657         0   0.09266       164       320    0.8527    0.9675    0.9803    0.8128   0.01751   0.07853         0
   548/799     1.89G   0.01572   0.08119         0   0.09691       259       320    0.8468    0.9662    0.9795    0.8137   0.01739   0.07835         0
   549/799     1.89G   0.01527    0.0774         0   0.09267       179       320    0.8453    0.9669    0.9818    0.8174   0.01747   0.07942         0
   550/799     1.89G   0.01596   0.07538         0   0.09134       140       320     0.842    0.9677    0.9829    0.8178    0.0176   0.07972         0
   551/799     1.89G   0.01553   0.07692         0   0.09244       204       320    0.8481    0.9688    0.9831    0.8192   0.01763   0.07918         0
   552/799     1.89G   0.01562   0.07598         0   0.09159       177       320    0.8528    0.9688    0.9821    0.8178   0.01745   0.07822         0
   553/799     1.89G   0.01525   0.07631         0   0.09156       158       320    0.8566    0.9688    0.9824    0.8113   0.01746   0.07835         0
   554/799     1.89G   0.01509   0.07482         0   0.08991       165       320    0.8591    0.9713    0.9827    0.8092    0.0176   0.07865         0
   555/799     1.89G   0.01517   0.07819         0   0.09337       195       320    0.8586    0.9713    0.9826    0.8089   0.01763   0.07893         0
   556/799     1.89G   0.01544    0.0757         0   0.09113       194       320    0.8607    0.9732    0.9827    0.8072   0.01752   0.07912         0
   557/799     1.89G   0.01562   0.07922         0   0.09485       168       320    0.8583    0.9726    0.9826    0.8054   0.01742   0.07939         0
   558/799     1.89G   0.01535   0.07478         0   0.09013       173       320    0.8595    0.9732    0.9828    0.8037   0.01736   0.07949         0
   559/799     1.89G   0.01587   0.07556         0   0.09144       160       320    0.8551    0.9694      0.98    0.8036   0.01735   0.07977         0
   560/799     1.89G   0.01572   0.07487         0   0.09059       114       320    0.8548    0.9688    0.9791    0.8028   0.01741   0.07915         0
   561/799     1.89G   0.01545    0.0779         0   0.09334       126       320    0.8542    0.9663    0.9773    0.8001    0.0176   0.07891         0
   562/799     1.89G   0.01513   0.07513         0   0.09026       188       320    0.8559    0.9669     0.978    0.8052    0.0178   0.07982         0
   563/799     1.89G   0.01527    0.0759         0   0.09117       128       320    0.8614    0.9688    0.9791     0.809    0.0178   0.07979         0
   564/799     1.89G   0.01511     0.072         0   0.08712       132       320    0.8593    0.9701    0.9827    0.8105    0.0176   0.07853         0
   565/799     1.89G   0.01534    0.0796         0   0.09494       206       320    0.8604    0.9726    0.9831    0.8111   0.01762   0.07853         0
   566/799     1.89G   0.01536   0.07505         0   0.09042       245       320    0.8536    0.9745    0.9829    0.8106   0.01763   0.07866         0
   567/799     1.89G   0.01589   0.07803         0   0.09392       216       320    0.8523    0.9726    0.9819    0.8085   0.01754    0.0787         0
   568/799     1.89G   0.01564   0.07533         0   0.09097       184       320    0.8559    0.9758    0.9825    0.8074   0.01748   0.07902         0
   569/799     1.89G   0.01536    0.0779         0   0.09326       133       320    0.8516    0.9726     0.982    0.8069   0.01749    0.0793         0
   570/799     1.89G   0.01517    0.0754         0   0.09057       171       320    0.8515    0.9701    0.9812    0.8064   0.01772   0.08025         0
   571/799     1.89G   0.01505   0.07606         0   0.09111       152       320    0.8499    0.9682    0.9811    0.8056   0.01789   0.08128         0
   572/799     1.89G   0.01533   0.07611         0   0.09144       132       320    0.8546    0.9682    0.9817      0.81   0.01785     0.081         0
   573/799     1.89G   0.01459   0.07257         0   0.08716       258       320    0.8598    0.9682    0.9818    0.8105   0.01796   0.08182         0
   574/799     1.89G   0.01603   0.08019         0   0.09623       165       320    0.8631    0.9669    0.9818    0.8131   0.01793   0.08132         0
   575/799     1.89G    0.0152   0.07557         0   0.09078       180       320     0.865    0.9682    0.9824    0.8147   0.01774   0.07995         0
   576/799     1.89G   0.01578   0.07995         0   0.09573       263       320    0.8651    0.9688    0.9829    0.8168   0.01772   0.08013         0
   577/799     1.89G    0.0146   0.07525         0   0.08985       241       320    0.8621    0.9688    0.9824    0.8161   0.01778   0.08068         0
   578/799     1.89G    0.0153   0.07884         0   0.09415       226       320    0.8668    0.9682    0.9823    0.8156    0.0178   0.08079         0
   579/799     1.89G   0.01504   0.07537         0   0.09041       203       320    0.8622    0.9683    0.9825    0.8138   0.01782    0.0813         0
   580/799     1.89G   0.01559   0.07387         0   0.08946       145       320    0.8645    0.9662     0.981    0.8124   0.01781   0.08189         0
   581/799     1.89G   0.01502   0.07313         0   0.08815       203       320    0.8593    0.9694    0.9823    0.8109   0.01773    0.0806         0
   582/799     1.89G   0.01491   0.07791         0   0.09282       180       320    0.8577    0.9701    0.9824    0.8161   0.01769   0.07991         0
   583/799     1.89G   0.01524   0.07683         0   0.09206       164       320    0.8579    0.9713    0.9832    0.8197   0.01764    0.0792         0
   584/799     1.89G   0.01538    0.0781         0   0.09348       164       320     0.862    0.9739    0.9839    0.8224   0.01754   0.07886         0
   585/799     1.89G   0.01551   0.07475         0   0.09027       132       320    0.8602    0.9745    0.9844    0.8224   0.01746   0.07833         0
   586/799     1.89G   0.01557   0.07963         0    0.0952       209       320    0.8677    0.9745     0.985    0.8226   0.01753   0.07821         0
   587/799     1.89G   0.01497   0.07297         0   0.08794       161       320    0.8699    0.9726    0.9851    0.8228   0.01754   0.07862         0
   588/799     1.89G   0.01534    0.0736         0   0.08894       117       320    0.8673     0.972    0.9844    0.8255   0.01777   0.07946         0
   589/799     1.89G   0.01475   0.07062         0   0.08537        99       320    0.8675     0.972    0.9845    0.8238   0.01786   0.08027         0
   590/799     1.89G   0.01535   0.07563         0   0.09098       244       320    0.8669    0.9701    0.9842    0.8219   0.01779   0.08057         0
   591/799     1.89G   0.01473   0.07256         0   0.08729       154       320    0.8656    0.9688    0.9835    0.8209   0.01777   0.08072         0
   592/799     1.89G   0.01461   0.07297         0   0.08758       226       320     0.864    0.9675    0.9831    0.8183   0.01788   0.08018         0
   593/799     1.89G   0.01534   0.07549         0   0.09084       207       320     0.867    0.9688    0.9837    0.8208   0.01782   0.07994         0
   594/799     1.89G   0.01514   0.07908         0   0.09422       228       320    0.8649    0.9694     0.984    0.8217   0.01754   0.07974         0
   595/799     1.89G   0.01499   0.07593         0   0.09092       162       320      0.86    0.9701    0.9838    0.8173   0.01746   0.07949         0
   596/799     1.89G   0.01513   0.07469         0   0.08982       121       320    0.8571    0.9688     0.983    0.8164   0.01733   0.07929         0
   597/799     1.89G   0.01566   0.07822         0   0.09388       243       320    0.8626    0.9713    0.9833    0.8149   0.01735   0.07913         0
   598/799     1.89G   0.01543   0.07654         0   0.09197       161       320    0.8583    0.9688    0.9824    0.8151   0.01748   0.07962         0
   599/799     1.89G   0.01498   0.07431         0    0.0893       181       320    0.8642    0.9682    0.9826    0.8127   0.01755   0.08049         0
   600/799     1.89G   0.01565   0.07385         0    0.0895       167       320    0.8662     0.969    0.9819     0.809    0.0177   0.08149         0
   601/799     1.89G   0.01463   0.07363         0   0.08826       195       320    0.8646    0.9675    0.9819     0.809   0.01779   0.08094         0
   602/799     1.89G   0.01523   0.07537         0    0.0906       208       320      0.86    0.9688     0.982    0.8095   0.01756   0.07947         0
   603/799     1.89G   0.01513   0.07545         0   0.09058       140       320    0.8572    0.9711    0.9827    0.8134   0.01747   0.07897         0
   604/799     1.89G   0.01492   0.07497         0   0.08989       212       320    0.8618    0.9701    0.9829    0.8164   0.01757   0.07967         0
   605/799     1.89G   0.01568   0.07808         0   0.09376       235       320    0.8594    0.9707    0.9822    0.8146   0.01754   0.08012         0
   606/799     1.89G   0.01518   0.07538         0   0.09057       240       320    0.8582     0.972    0.9811    0.8108   0.01754   0.08051         0
   607/799     1.89G   0.01544   0.07425         0   0.08969       210       320    0.8587     0.972    0.9814    0.8099   0.01752   0.08075         0
   608/799     1.89G   0.01576   0.07466         0   0.09043       202       320    0.8571     0.972    0.9818    0.8112   0.01755   0.08106         0
   609/799     1.89G   0.01475   0.07488         0   0.08963       318       320    0.8618     0.973    0.9829    0.8139    0.0175   0.08157         0
   610/799     1.89G   0.01523   0.07694         0   0.09217       237       320    0.8645     0.972    0.9825    0.8116   0.01761   0.08256         0
   611/799     1.89G   0.01513   0.07378         0   0.08891        96       320    0.8599    0.9713    0.9821    0.8086   0.01762    0.0833         0
   612/799     1.89G   0.01481    0.0695         0   0.08431       118       320    0.8618     0.972     0.982    0.8113    0.0175   0.08275         0
   613/799     1.89G   0.01512   0.07321         0   0.08833       208       320    0.8628    0.9732    0.9823    0.8116    0.0174   0.08206         0
   614/799     1.89G   0.01474    0.0744         0   0.08913       179       320    0.8644    0.9732    0.9825    0.8091   0.01741   0.08195         0
   615/799     1.89G   0.01485   0.07373         0   0.08858       115       320    0.8619     0.972    0.9821    0.8083   0.01745   0.08151         0
   616/799     1.89G     0.015   0.07087         0   0.08587       102       320    0.8653    0.9726    0.9823    0.8087   0.01751   0.08132         0
   617/799     1.89G   0.01472   0.07657         0   0.09129       190       320    0.8608    0.9687    0.9814    0.8075   0.01752    0.0808         0
   618/799     1.89G   0.01574   0.07955         0   0.09529       203       320    0.8598    0.9689    0.9822    0.8107   0.01763   0.08133         0
   619/799     1.89G   0.01497   0.07515         0   0.09013       200       320    0.8617    0.9669    0.9801    0.8122   0.01768   0.08136         0
   620/799     1.89G   0.01493   0.07418         0   0.08911        73       320     0.867    0.9675    0.9809    0.8156   0.01773   0.08158         0
   621/799     1.89G   0.01499   0.07164         0   0.08663       143       320     0.867    0.9701    0.9832    0.8175   0.01763   0.08121         0
   622/799     1.89G   0.01472   0.07266         0   0.08739       118       320    0.8643     0.972    0.9843    0.8202   0.01747   0.08076         0
   623/799     1.89G   0.01451    0.0742         0   0.08871       223       320     0.859    0.9707    0.9831    0.8188    0.0174   0.08047         0
   624/799     1.89G   0.01503   0.07506         0   0.09009       191       320     0.855    0.9701    0.9829    0.8161   0.01737   0.08119         0
   625/799     1.89G   0.01507   0.07652         0    0.0916       192       320    0.8585    0.9694    0.9821    0.8141   0.01737    0.0813         0
   626/799     1.89G   0.01519   0.07927         0   0.09447       327       320    0.8557    0.9694    0.9821    0.8146   0.01757   0.08164         0
   627/799     1.89G    0.0144   0.07325         0   0.08766       122       320    0.8565    0.9682    0.9825    0.8135   0.01772   0.08241         0
   628/799     1.89G   0.01455    0.0733         0   0.08786       127       320    0.8577    0.9662    0.9821    0.8135   0.01785     0.083         0
   629/799     1.89G   0.01488   0.07356         0   0.08844       187       320    0.8594    0.9669    0.9813    0.8115   0.01806   0.08364         0
   630/799     1.89G   0.01549    0.0755         0   0.09099       140       320    0.8649    0.9688    0.9819    0.8149   0.01769   0.08262         0
   631/799     1.89G   0.01499    0.0747         0   0.08969       279       320    0.8647    0.9669      0.98     0.816   0.01759   0.08233         0
   632/799     1.89G   0.01555   0.07777         0   0.09332       142       320    0.8678    0.9694    0.9831    0.8148   0.01783   0.08278         0
   633/799     1.89G    0.0154   0.07621         0   0.09161       164       320    0.8638    0.9694    0.9834    0.8134   0.01801   0.08264         0
   634/799     1.89G   0.01535     0.078         0   0.09334       200       320    0.8622    0.9675    0.9825     0.813   0.01791   0.08196         0
   635/799     1.89G   0.01454   0.07372         0   0.08826       158       320    0.8685    0.9673    0.9825    0.8149   0.01778   0.08197         0
   636/799     1.89G   0.01483   0.06868         0   0.08351       115       320    0.8703    0.9656    0.9823     0.814   0.01794   0.08293         0
   637/799     1.89G   0.01419   0.07321         0    0.0874       204       320    0.8663    0.9656    0.9818    0.8144   0.01772   0.08318         0
   638/799     1.89G   0.01477   0.07305         0   0.08782       168       320    0.8689    0.9669    0.9819    0.8174   0.01754   0.08257         0
   639/799     1.89G   0.01521   0.07625         0   0.09146       148       320    0.8642    0.9662    0.9814    0.8178   0.01752    0.0826         0
   640/799     1.89G   0.01515   0.07339         0   0.08855       281       320    0.8657     0.965    0.9805    0.8186   0.01761   0.08333         0
   641/799     1.89G   0.01437   0.07181         0   0.08619       139       320    0.8697    0.9656    0.9808     0.818   0.01776   0.08382         0
   642/799     1.89G   0.01441   0.07473         0   0.08914       191       320    0.8667    0.9656    0.9818      0.82   0.01772   0.08332         0
   643/799     1.89G   0.01484   0.07273         0   0.08757       188       320     0.858    0.9669    0.9823    0.8193   0.01762   0.08233         0
   644/799     1.89G   0.01426    0.0717         0   0.08595       118       320    0.8591    0.9694    0.9836    0.8192   0.01752   0.08168         0
   645/799     1.89G   0.01518   0.07699         0   0.09216       227       320     0.863    0.9694     0.984    0.8189   0.01761   0.08151         0
   646/799     1.89G   0.01487   0.07726         0   0.09213       253       320    0.8613    0.9688    0.9836    0.8187   0.01759   0.08103         0
   647/799     1.89G   0.01455   0.07137         0   0.08593       137       320    0.8595    0.9701    0.9832    0.8182   0.01758   0.08056         0
   648/799     1.89G    0.0149   0.07454         0   0.08944       208       320    0.8616    0.9713    0.9833    0.8168   0.01754   0.08033         0
   649/799     1.89G   0.01532   0.08013         0   0.09544       183       320    0.8605    0.9701    0.9821    0.8164   0.01754   0.08089         0
   650/799     1.89G   0.01487   0.07377         0   0.08863       209       320    0.8591    0.9662    0.9815    0.8179   0.01753   0.08162         0
   651/799     1.89G   0.01454   0.07331         0   0.08785       162       320    0.8595    0.9688    0.9826    0.8167   0.01738   0.08086         0
   652/799     1.89G   0.01538   0.07387         0   0.08925       162       320    0.8592    0.9713    0.9833    0.8184   0.01735   0.08049         0
   653/799     1.89G   0.01499    0.0777         0   0.09269       241       320     0.859    0.9688     0.983    0.8189   0.01738    0.0808         0
   654/799     1.89G   0.01544   0.07526         0    0.0907       126       320    0.8573    0.9707    0.9834    0.8193   0.01736   0.08116         0
   655/799     1.89G   0.01429    0.0741         0   0.08839       163       320    0.8578    0.9681    0.9832    0.8198   0.01735    0.0814         0
   656/799     1.89G   0.01508   0.07417         0   0.08925       146       320    0.8585    0.9688    0.9833    0.8196   0.01735   0.08114         0
   657/799     1.89G   0.01485   0.07321         0   0.08806       173       320    0.8653    0.9694    0.9834    0.8193   0.01738    0.0806         0
   658/799     1.89G   0.01514   0.08128         0   0.09642       292       320    0.8613    0.9701    0.9839    0.8177   0.01738   0.08025         0
   659/799     1.89G   0.01426   0.07513         0   0.08939        97       320    0.8634    0.9706    0.9839    0.8182   0.01756   0.08028         0
   660/799     1.89G   0.01454    0.0727         0   0.08724       158       320    0.8611    0.9701    0.9843    0.8196   0.01763   0.08028         0
   661/799     1.89G   0.01444   0.07494         0   0.08939       221       320    0.8618    0.9701     0.984    0.8193   0.01763   0.07996         0
   662/799     1.89G   0.01425   0.07357         0   0.08782       178       320    0.8613    0.9707    0.9844    0.8196    0.0176   0.08002         0
